People - toopicc
Work and business
Travel
Politics and society
Homes and buildings
The natural world
Food and drink
Sport

People - toopicc
Education - topicc


trunk    								<--->  noun+C1    
tulip    								<--->  noun+C1    
twig    								<--->  noun+C1    
undergrowth    								<--->  noun+C2    
vanilla    								<--->  noun+C1    
vegetation    								<--->  noun+C1    
vine    								<--->  noun+C1    
violet    								<--->  noun+C1    
walnut    								<--->  noun+C2    
weed    								<--->  noun+C1    
wild    								<--->  adjective+A2    
willow    								<--->  noun+C2    
window box    								<--->  noun+C1    
wither    								<--->  verb+C2    
wreath    								<--->  noun+C2    
yew    								<--->  noun+C2    
yuzu    								<--->  noun+C2    

The environment - topicc
acid rain    								<--->  noun+C1    
act of God      <--> idiom+C2
aerosol    								<--->  noun+C2    
aftershock    								<--->  noun+C2    
aid    								<--->  noun+B2    
air    								<--->  noun+A1    
airlift    								<--->  noun+C2    
airlift    								<--->  verb+C2    
air quality    								<--->  noun+A2    
alternative fuel    								<--->  noun+B2    
asbestos    								<--->  noun+C2    
atomic energy    								<--->  noun+C1    
avalanche    								<--->  noun+B2    
biodegradable    								<--->  adjective+C1    
biodiversity    								<--->  noun+C1    
biofuel    								<--->  noun+B2    
biogas    								<--->  noun+C2    
biohazard    								<--->  noun+C2    
biological diversity    								<--->  noun+C1    
biome    								<--->  noun+B2    
blackout    								<--->  noun+C2    
blizzard    								<--->  noun+B2    
bottle bank    								<--->  noun+B2    
cable    								<--->  noun+B2    
cap and trade    								<--->  noun+C2    
carbon    								<--->  noun+B2    
carbon capture and storage    								<--->  noun+C1    
carbon credit    								<--->  noun+C2    
carbon debt    								<--->  noun+C2    
carbon dioxide    								<--->  noun+B2    
carbon footprint    								<--->  noun+B2    
carbon monoxide    								<--->  noun+C1    
carbon-neutral    								<--->  adjective+C1    
carbon offset    								<--->  noun+C2    
carbon sequestration    								<--->  noun+C2    
carbon trading    								<--->  noun+C1    
cataclysm    								<--->  noun+C2    
catalytic converter    								<--->  noun+C2    
CFC    								<--->  noun+C2    
clean    								<--->  adjective+A1    
clean-up    								<--->  noun+B2    
clean up    								<--->  phrasal verb+B1
climate    								<--->  noun+A2    
climate action    								<--->  noun+B2    
climate change    								<--->  noun+A2    
climate change denial    								<--->  noun+C1    
climate crisis    								<--->  noun+B2    
climate denial    								<--->  noun+C1    
climate emergency    								<--->  noun+B1    
climate strike    								<--->  noun+B2    
coal    								<--->  noun+B1    
compost    								<--->  verb+C2    
conservancy    								<--->  noun+C2    
conservation    								<--->  noun+B2    
conservation area    								<--->  noun+B2    
conservationist    								<--->  noun+C1    
conserve    								<--->  verb+C1    
consume    								<--->  verb+B1    
consumption    								<--->  noun+B2    
contaminate    								<--->  verb+C1    
contamination    								<--->  noun+C1    
cooling tower    								<--->  noun+C2    
crude    								<--->  noun+C2    
cyclone    								<--->  noun+C1    
dam    								<--->  noun+C1    
death toll    								<--->  noun+C2    
deforestation    								<--->  noun+B2    
derrick    								<--->  noun+C2    
disaster area    								<--->  noun+B1    
disposal    								<--->  noun+C1    
diversity    								<--->  noun+B2    
drill    								<--->  verb+C1    
drought    								<--->  noun+B2    
dump    								<--->  verb+B2    
dumper    								<--->  noun+C1    
dumping    								<--->  noun+C1    
dust storm    								<--->  noun+B2    
earthquake    								<--->  noun+B1    
eco-anxiety    								<--->  noun+C1    
eco-friendly    								<--->  adjective+B2    
ecological    								<--->  adjective+C1    
ecologist    								<--->  noun+C1    
ecology    								<--->  noun+B2    
ecosystem    								<--->  noun+B2    
ecoterrorism    								<--->  noun+C2    
ecotourism    								<--->  noun+C2    
eco-warrior    								<--->  noun+C2    
effluent    								<--->  noun+C2    
electrical storm    								<--->  noun+C1    
electricity    								<--->  noun+A2    
emergency services    								<--->  noun+B2    
emission    								<--->  noun+B2    
emissions trading    								<--->  noun+C2    
energy    								<--->  noun+A2    
environment    								<--->  noun+A2    
environmental    								<--->  adjective+B1    
environmentalism    								<--->  noun+C1    
environmentalist    								<--->  noun+B2    
environmentally friendly    								<--->  adjective+B2    
epicentre    								<--->  noun+C2    
erupt    								<--->  verb+B2    
eruption    								<--->  noun+B2    
eruptive    								<--->  adjective+C2    
exhaust    								<--->  noun+C1    
eye    								<--->  noun+C2    
fallout    								<--->  noun+C2    
fast breeder    								<--->  noun+C2    
fell    								<--->  verb+C2    
first responder    								<--->  noun+C2    
flash flood    								<--->  noun+C2    
flight shame    								<--->  noun+C2    
flood    								<--->  noun+B1    
flooding    								<--->  noun+B2    
floodwater    								<--->  noun+B2    
focus    								<--->  noun+C2    
food mile    								<--->  noun+C1    
fossil fuel    								<--->  noun+B2    
frack    								<--->  verb+C2    
fracking    								<--->  noun+C2    
fuel    								<--->  noun+B1    
fuel cell    								<--->  noun+C2    
fuel rod    								<--->  noun+C2    
fumes    								<--->  noun+C1    
Gaia    								<--->  noun+C2    
game reserve    								<--->  noun+C2    
garbage    								<--->  noun+A2    
gas    								<--->  noun+A2    
generate    								<--->  verb+B2    
generation    								<--->  noun+C1    
geothermal    								<--->  adjective+C2    
global heating    								<--->  noun+B1    
global warming    								<--->  noun+B1    
green    								<--->  adjective+B1    
green    								<--->  verb+C2    
green audit    								<--->  noun+C2    
green belt    								<--->  noun+B2    
greenhouse gas    								<--->  noun+B2    
green manure    								<--->  noun+C2    
greenwash    								<--->  noun+C2    
habitat    								<--->  noun+B2    
hazmat suit    								<--->  noun+C2    
hurricane    								<--->  noun+B1    
hydroelectric    								<--->  adjective+B2    
hydroelectricity    								<--->  noun+C1    
hydropower    								<--->  noun+C2    
landfill    								<--->  noun+B2    
landslide    								<--->  noun+B2    
lava    								<--->  noun+B2    
leach    								<--->  verb+C2    
leaded    								<--->  adjective+C2    
log    								<--->  verb+C2    
logging    								<--->  noun+C1    
low-carbon    								<--->  adjective+C1    
low-impact    								<--->  adjective+C1    
magnitude    								<--->  noun+C2    
managed    								<--->  adjective+C1    
microplastic    								<--->  noun+C1    
nanoplastic    								<--->  noun+C2    
national park    								<--->  noun+B1    
natural    								<--->  adjective+A1    
natural disaster    								<--->  noun+A2    
nature    								<--->  noun+A2    
nature reserve    								<--->  noun+C1    
net-zero    								<--->  adjective+C2    
nitrogen cycle    								<--->  noun+C2    
nitrogen fixation    								<--->  noun+C2    
nitrogen-fixing    								<--->  adjective+C2    
non-biodegradable    								<--->  adjective+C2    
non-renewable    								<--->  adjective+B2    
nuclear    								<--->  adjective+B1    
nuclear energy    								<--->  noun+B1    
nuclear power    								<--->  noun+B1    
nuclear reactor    								<--->  noun+C1    
oil    								<--->  noun+A2    
oil rig    								<--->  noun+B2    
oil slick    								<--->  noun+C2    
oil well    								<--->  noun+C1    
ozone-friendly    								<--->  adjective+C2    
ozone hole    								<--->  noun+C2    
ozone layer    								<--->  noun+C1    
particulate    								<--->  adjective+C2    
particulate    								<--->  noun+C2    
PET    								<--->  noun+C2    
petrol    								<--->  noun+A2    
plastic    								<--->  noun+A2    
plume    								<--->  noun+C2    
poisonous    								<--->  adjective+B1    
pollute    								<--->  verb+B1    
polluter    								<--->  noun+B2    
pollution    								<--->  noun+A2    
power    								<--->  noun+A2    
power plant    								<--->  noun+B1    
power station    								<--->  noun+B1    
protect    								<--->  verb+A2    
protection    								<--->  noun+B2    
pylon    								<--->  noun+C1    
radioactive    								<--->  adjective+C1    
reactor    								<--->  noun+C1    
recycle    								<--->  verb+A2    
recycling    								<--->  noun+A2    
refine    								<--->  verb+C1    
refinery    								<--->  noun+C2    
reintroduce    								<--->  verb+C1    
relief    								<--->  noun+B2    
renewable    								<--->  adjective+B1    
reserve    								<--->  noun+B2    
reservist    								<--->  noun+C2    
resource    								<--->  noun+B1    
reuse    								<--->  verb+C1    
reuse    								<--->  noun+C1    
rewilding    								<--->  noun+C2    
rig    								<--->  noun+B2    
rubbish    								<--->  noun+A2    
salvage    								<--->  noun+C2    
sanctuary    								<--->  noun+C1    
sandstorm    								<--->  noun+B1    
seaquake    								<--->  noun+C2    
shelter in place      <--> idiom+C2
shock    								<--->  noun+B2    
shock wave    								<--->  noun+C1    
slick    								<--->  noun+C2    
smog    								<--->  noun+C1    
smoke    								<--->  noun+A2    
snowslide    								<--->  noun+C1    
solar    								<--->  adjective+B2    
solar cell    								<--->  noun+C1    
solar panel    								<--->  noun+B1    
soot    								<--->  noun+C2    
the greenhouse effect    								<--->  noun+C1    
storm    								<--->  noun+A2    
substation    								<--->  noun+C2    
sustainable    								<--->  adjective+B2    
tank    								<--->  noun+B2    
tanker    								<--->  noun+C1    
temblor    								<--->  noun+C2    
thunderstorm    								<--->  noun+B2    
tidal wave    								<--->  noun+C1    
toll    								<--->  noun+C1    
tornado    								<--->  noun+B1    
toxic    								<--->  adjective+C1    
toxicity    								<--->  noun+C2    
trash    								<--->  noun+A2    
tremor    								<--->  noun+C2    
tsunami    								<--->  noun+B2    
turbine    								<--->  noun+B1    
twister    								<--->  noun+C2    
typhoon    								<--->  noun+B2    
unleaded    								<--->  noun+C2    
unleaded    								<--->  adjective+C2    
volcanic    								<--->  adjective+B2    
volcano    								<--->  noun+B1    
waste    								<--->  noun+B1    
waterspout    								<--->  noun+C2    
wildfire    								<--->  noun+C1    
wind farm    								<--->  noun+B2    
windstorm    								<--->  noun+B1    
wind turbine    								<--->  noun+B1    
zero-carbon    								<--->  adjective+C1    
zero-emission    								<--->  adjective+C1    


Weather - topicc

acid rain    								<--->  noun+C1    
air    										<--->  noun+A1    
airless    									<--->  adjective+B2    
anemometer    								<--->  noun+C2    
anticyclone    								<--->  noun+C2    
atmosphere    								<--->  noun+B1    
autumnal    								<--->  adjective+C2    
avalanche    								<--->  noun+B2    
awful    								<--->  adjective+A2    
azure    								<--->  adjective+C2    
azure    								<--->  noun+C2    
bad    									<--->  adjective+A1    
baking    								<--->  adjective+C1    
bank    								<--->  noun+C2    
barometer    							<--->  noun+C2    
blanket    								<--->  noun+C1    
bleak    								<--->  adjective+C2    
blizzard    								<--->  noun+B2    
blow    									<--->  verb+A2    
blustery    								<--->  adjective+C2    
boiling    								<--->  adjective+C1    
bolt    								<--->  noun+C2    
break    								<--->  verb+C1    
breeze    								<--->  noun+B2    
breezy    								<--->  adjective+C1    
calm    								<--->  adjective+B1    
Celsius    								<--->  adjective+B2    
centigrade    								<--->  noun+C1    
centigrade    								<--->  adjective+C1    
change    									<--->  verb+A1    
change    									<--->  noun+A1    
changeability    							<--->  noun+C2    
changeable    								<--->  adjective+C1    
chilly    								<--->  adjective+C1    
cirrus    								<--->  noun+C2    
clear    								<--->  adjective+A2    
clear    								<--->  verb+B2    
clear up    							<--->  phrasal verb+C1
close    								<--->  adjective+C2    
cloud    								<--->  noun+A2    
cloudburst    								<--->  noun+C2    
cloudless    								<--->  adjective+B2    
cloudy    								<--->  adjective+B1    
cold    								<--->  adjective+A1    
cold    								<--->  noun+B1    
cool    								<--->  adjective+A1    
cool    								<--->  noun+B1    
cover    								<--->  noun+C1    
crack    								<--->  noun+C2    
crepuscular    								<--->  adjective+C2    
crisp    									<--->  adjective+C2    
crosswind    								<--->  noun+C2    
cumulonimbus    							<--->  noun+C2    
cumulus    								<--->  noun+C2    
cyclone    								<--->  noun+C1    
damp    								<--->  adjective+C1    
dark    								<--->  adjective+A1    
deluge    								<--->  noun+C2    
depression    								<--->  noun+C2    
dew    										<--->  noun+C2    
dismal    									<--->  adjective+C2    
downpour    								<--->  noun+C1    
drench    								<--->  verb+C2    
drift    								<--->  verb+C1    
drift    								<--->  noun+C1    
drizzle    								<--->  verb+C2    
drizzle    								<--->  noun+C2    
drought    								<--->  noun+B2    
dry spell    								<--->  noun+C1    
dull    									<--->  adjective+C1    
dust storm    								<--->  noun+B2    
east    								<--->  adjective+A1    
easterly    							<--->  adjective+C2    
easterly    							<--->  noun+C2    
electrical storm    					<--->  noun+C1    
element    								<--->  noun+C2    
Fahrenheit    							<--->  noun+C1    
fair    								<--->  adjective+B2    
fall    								<--->  noun+A2    
favourable    							<--->  adjective+C1    
fine    								<--->  adjective+B1    
firmament    							<--->  noun+C2    
flake    								<--->  noun+C2    
flash flood    							<--->  noun+C2    
flood    								<--->  noun+B1    
flood    								<--->  verb+B1    
flurry    								<--->  noun+C2    
fog    									<--->  noun+B2    
foggy    								<--->  adjective+B2    
force    								<--->  noun+C1    
forecast    								<--->  noun+B2    
foul    								<--->  adjective+C2    
freeze    								<--->  verb+B1    
freeze    								<--->  noun+C1    
freezing    								<--->  adjective+B1    
front    								<--->  noun+C1    
frost    								<--->  noun+C1    
frosty    								<--->  adjective+C1    
gale    								<--->  noun+C1    
get up    								<--->  phrasal verb+C2
gloomy    								<--->  adjective+C1    
glorious    								<--->  adjective+C1    
good    								<--->  adjective+A1    
gray    								<--->  adjective+A2    
grey    								<--->  adjective+A2    
gust    								<--->  noun+C2    
gust    								<--->  verb+C2    
gusty    								<--->  adjective+C2    
hail    								<--->  verb+C2    
hail    								<--->  noun+C2    
hailstone    								<--->  noun+C2    
hard    								<--->  adjective+C2    
haze    								<--->  noun+C2    
hazy    								<--->  adjective+C2    
headwind    								<--->  noun+C2    
heat    								<--->  noun+A2    
heat lightning    								<--->  noun+C2    
heatwave    								<--->  noun+C1    
high    								<--->  noun+C2    
horizon    								<--->  noun+C1    
horrible    								<--->  adjective+B1    
hot    								<--->  adjective+A1    
humid    								<--->  adjective+C1    
humidity    								<--->  noun+C1    
hurricane    								<--->  noun+B1    
ice    								<--->  noun+A1    
icicle    								<--->  noun+C2    
icy    								<--->  adjective+B2    
isobar    								<--->  noun+C2    
lightning    								<--->  noun+B1    
low    								<--->  noun+C2    
melt    								<--->  verb+B2    
mild    								<--->  adjective+B1    
miserable    								<--->  adjective+B2    
mist    								<--->  noun+C1    
mistral    								<--->  noun+C2    
misty    								<--->  adjective+C1    
monsoon    								<--->  noun+C1    
muggy    								<--->  adjective+C2    
nimbus    								<--->  noun+C2    
nor'easter    								<--->  noun+C2    
north    								<--->  adjective+A1    
northerly    								<--->  adjective+C2    
northerly    								<--->  noun+C2    
overcast    								<--->  adjective+C2    
overhead    								<--->   <--> adverb+C1    
pall    								<--->  noun+C2    
pluvial    								<--->  adjective+C2    
pour    								<--->  verb+B1    
powder    								<--->  noun+B1    
powder snow    								<--->  noun+C1    
precipitation    								<--->  noun+C2    
pressure    								<--->  noun+C2    
prevailing    								<--->  adjective+C2    
puddle    								<--->  noun+C1    
rain    								<--->  noun+A1    
rain    								<--->  verb+A1    
rainbow    								<--->  noun+C1    
raindrop    								<--->  noun+B2    
rainfall    								<--->  noun+B1    
rainstorm    								<--->  noun+B1    
rainwater    								<--->  noun+B1    
rainy    								<--->  adjective+A2    
rumble    								<--->  verb+C2    
rumble    								<--->  noun+C2    
shower    								<--->  noun+B1    
showery    								<--->  adjective+C2    
sirocco    								<--->  noun+C2    
sky    								<--->  noun+A2    
sleet    								<--->  noun+C2    
sleet    								<--->  verb+C2    
slush    								<--->  noun+C2    
snow    								<--->  noun+A1    
snow    								<--->  verb+A1    
snowbound    								<--->  adjective+C2    
snowdrift    								<--->  noun+C1    
snowfall    								<--->  noun+B1    
snowflake    								<--->  noun+C1    
snowplough    								<--->  noun+C2    
snowslide    								<--->  noun+C1    
snowstorm    								<--->  noun+B1    
snowy    								<--->  adjective+A2    
soak    								<--->  verb+C1    
south    								<--->  adjective+A1    
southerly    								<--->  adjective+C2    
southerly    								<--->  noun+C2    
spit    								<--->  verb+C2    
spot    								<--->  noun+C1    
sprinkle    								<--->  verb+C2    
squall    								<--->  noun+C2    
starless    								<--->  adjective+B2    
the Beaufort scale    								<--->  noun+C2    
storm    								<--->  noun+A2    
stormy    								<--->  adjective+B2    
strong    								<--->  adjective+B1    
sultry    								<--->  adjective+C2    
summery    								<--->  adjective+C2    
sun    								<--->  noun+A1    
sunburst    								<--->  noun+C2    
sunless    								<--->  adjective+B2    
sunny    								<--->  adjective+A1    
sunshine    								<--->  noun+B1    
sweltering    								<--->  adjective+C2    
swelteringly    								<--->   <--> adverb+C2    
tailwind    								<--->  noun+C2    
temperature    								<--->  noun+A2    
tempest    								<--->  noun+C2    
thaw    								<--->  verb+C2    
thaw    								<--->  noun+C2    
thunder    								<--->  noun+C1    
thunder    								<--->  verb+C1    
thundercloud    								<--->  noun+C1    
thunderstorm    								<--->  noun+B2    
tornado    								<--->  noun+B1    
torrent    								<--->  noun+C1    
twister    								<--->  noun+C2    
typhoon    								<--->  noun+B2    
umbrella    								<--->  noun+A1    
unpredictable    								<--->  adjective+C1    
vapor    								<--->  noun+C1    
vapour    								<--->  noun+C1    
visibility    								<--->  noun+C1    
warm    								<--->  adjective+A1    
warm    								<--->  verb+B1    
warmth    								<--->  noun+C1    
weather    								<--->  noun+A1    
weather forecast    								<--->  noun+B1    
weathervane    								<--->  noun+C2    
west    								<--->  adjective+A1    
westerly    								<--->  adjective+C2    
westerly    								<--->  noun+C2    
wet    								<--->  adjective+A2    
whirlwind    								<--->  noun+C1    
white-out    								<--->  noun+C2    
wind    								<--->  noun+A2    
wind chill    								<--->  noun+C2    
wind gauge    								<--->  noun+C2    
windless    								<--->  adjective+B2    
windy    								<--->  adjective+A2    
wintry    								<--->  adjective+C2    
zenith    								<--->  noun+C2    
zephyr    								<--->  noun+C2    

Homes and buildings - toopicc
Buildings - topicc
abandoned    								<--->  adjective+B2    
abattoir    								<--->  noun+C2    
abbey    								<--->  noun+B2    
adjacent    								<--->  adjective+C1    
adobe    								<--->  noun+C2    
aisle    								<--->  noun+B2    
amphitheatre    								<--->  noun+C2    
ancient    								<--->  adjective+A2    
annexe    								<--->  noun+C2    
apartment block    								<--->  noun+B1    
apse    								<--->  noun+C2    
aquarium    								<--->  noun+C1    
arcade    								<--->  noun+C2    
arch    								<--->  noun+C1    
arched    								<--->  adjective+C1    
architectural    								<--->  adjective+C1    
architecture    								<--->  noun+A2    
archway    								<--->  noun+C2    
arsenal    								<--->  noun+C2    
art deco    								<--->  noun+C2    
art gallery    								<--->  noun+A2    
art nouveau    								<--->  noun+C2    
asbestos    								<--->  noun+C2    
aspect    								<--->  noun+C2    
assemble    								<--->  verb+C1    
assembly room    								<--->  noun+C2    
atrium    								<--->  noun+C2    
auction room    								<--->  noun+C1    
auditorium    								<--->  noun+C2    
avenue    								<--->  noun+C1    
balcony    								<--->  noun+B1    
balustrade    								<--->  noun+C2    
barn    								<--->  noun+C1    
baroque    								<--->  noun+C2    
baroque    								<--->  adjective+C2    
barracks    								<--->  noun+C2    
basement    								<--->  noun+B2    
bas-relief    								<--->  noun+C2    
batten    								<--->  noun+C2    
Bauhaus    								<--->  noun+C2    
beam    								<--->  noun+C1    
belvedere    								<--->  noun+C2    
bhavan    								<--->  noun+C2    
bijou    								<--->  adjective+C2    
birthplace    								<--->  noun+C1    
block    								<--->  noun+B1    
blueprint    								<--->  noun+C2    
board    								<--->  noun+A2    
booth    								<--->  noun+C2    
borough    								<--->  noun+C2    
bowling alley    								<--->  noun+C1    
breeze block    								<--->  noun+C2    
brick    								<--->  noun+B2    
bricklaying    								<--->  noun+C2    
bridge    								<--->  noun+A2    
brownfield    								<--->  adjective+C2    
brutalism    								<--->  noun+C2    
build    								<--->  verb+A1    
building    								<--->  noun+A1    
bulldozer    								<--->  noun+C2    
bunker    								<--->  noun+C2    
bunkhouse    								<--->  noun+C2    
buttress    								<--->  noun+C2    
Byzantine    								<--->  adjective+C2    
cabana    								<--->  noun+C2    
cabin    								<--->  noun+C2    
campus    								<--->  noun+B1    
cantilever    								<--->  noun+C2    
capital    								<--->  noun+C2    
carve    								<--->  verb+C1    
casement    								<--->  noun+C2    
castle    								<--->  noun+A2    
cathedral    								<--->  noun+B1    
cellar    								<--->  noun+B2    
cement    								<--->  noun+C1    
cenotaph    								<--->  noun+C2    
center    								<--->  noun+A1    
centre    								<--->  noun+A1    
chamber    								<--->  noun+C2    
chapel    								<--->  noun+C2    
chapter house    								<--->  noun+C2    
chawl    								<--->  noun+C2    
chimney    								<--->  noun+C1    
chimney pot    								<--->  noun+C2    
choir    								<--->  noun+C2    
church    								<--->  noun+A2    
cinema    								<--->  noun+A1    
civil engineering    								<--->  noun+C1    
classical    								<--->  adjective+B2    
clinic    								<--->  noun+B2    
cloister    								<--->  noun+C2    
close    								<--->  noun+C2    
club    								<--->  noun+A2    
clubhouse    								<--->  noun+C2    
collapse    								<--->  verb+B2    
colonial    								<--->  adjective+C2    
colonnade    								<--->  noun+C2    
column    								<--->  noun+B2    
complex    								<--->  noun+B2    
concrete    								<--->  adjective+B2    
concrete    								<--->  verb+C1    
condo    								<--->  noun+C2    
condominium    								<--->  noun+C2    
conservation    								<--->  noun+C1    
construct    								<--->  verb+B2    
construction    								<--->  noun+B2    
consulate    								<--->  noun+C2    
contemporary    								<--->  adjective+B2    
convent    								<--->  noun+C2    
conversion    								<--->  noun+C2    
convert    								<--->  verb+B2    
cooling tower    								<--->  noun+C2    
corbel    								<--->  noun+C2    
corridor    								<--->  noun+B2    
cosy    								<--->  adjective+C1    
cottage    								<--->  noun+B1    
court    								<--->  noun+B1    
courthouse    								<--->  noun+B2    
courtyard    								<--->  noun+C1    
cramped    								<--->  adjective+C2    
crane    								<--->  noun+C1    
crematorium    								<--->  noun+C2    
crumble    								<--->  verb+C2    
crypt    								<--->  noun+C2    
cul-de-sac    								<--->  noun+C2    
dam    								<--->  noun+C1    
damp    								<--->  noun+C1    
decay    								<--->  verb+C1    
demolish    								<--->  verb+C1    
design    								<--->  noun+A1    
design    								<--->  verb+A1    
des res    								<--->  noun+C2    
development    								<--->  noun+B2    
digger    								<--->  noun+B2    
dilapidated    								<--->  adjective+C2    
dilapidation    								<--->  noun+C2    
disrepair    								<--->  noun+C2    
district    								<--->  noun+B2    
dome    								<--->  noun+C1    
doorstep    								<--->  noun+B2    
doorway    								<--->  noun+B2    
Doric    								<--->  adjective+C2    
dormitory    								<--->  noun+C1    
do up    								<--->  phrasal verb+C2
downspout    								<--->  noun+C2    
downstairs    								<--->   <--> adverb+A1    
downstairs    								<--->  adjective+A2    
downstairs    								<--->  noun+A1    
downtown    								<--->   <--> adverb+B2    
downtown    								<--->  adjective+B2    
downtown    								<--->  noun+B2    
drain    								<--->  noun+C1    
drainpipe    								<--->  noun+C2    
drawbridge    								<--->  noun+C2    
drive    								<--->  noun+B2    
driveway    								<--->  noun+B2    
drywall    								<--->  noun+C2    
dungeon    								<--->  noun+C1    
eaves    								<--->  noun+C2    
Edwardian    								<--->  adjective+C2    
elevation    								<--->  noun+C2    
elevator    								<--->  noun+B1    
embassy    								<--->  noun+C1    
entrance    								<--->  noun+B1    
erect    								<--->  verb+C1    
erection    								<--->  noun+C2    
escalator    								<--->  noun+C1    
excavate    								<--->  verb+C2    
exclusive    								<--->  adjective+C1    
exit    								<--->  noun+B2    
extension    								<--->  noun+C1    
exterior    								<--->  noun+C1    
exterior    								<--->  adjective+C1    
external    								<--->  adjective+B2    
eyesore    								<--->  noun+C2    
fabric    								<--->  noun+C2    
facade    								<--->  noun+C2    
face    								<--->  verb+B1    
facia    								<--->  noun+C2    
facing    								<--->  noun+C2    
factory    								<--->  noun+A2    
farm    								<--->  noun+B1    
fascia    								<--->  noun+C2    
fire escape    								<--->  noun+C1    
fireplace    								<--->  noun+C1    
fire station    								<--->  noun+B2    
fire trap    								<--->  noun+C2    
first floor    								<--->  noun+A2    
fitted    								<--->  adjective+C2    
flat    								<--->  noun+A1    
floor    								<--->  noun+A1    
flooring    								<--->  noun+C1    
floor plan    								<--->  noun+C1    
flying buttress    								<--->  noun+C2    
folly    								<--->  noun+C2    
formal    								<--->  adjective+B2    
fort    								<--->  noun+C1    
fortress    								<--->  noun+C1    
foundation    								<--->  noun+C1    
frame    								<--->  noun+B1    
fretwork    								<--->  noun+C2    
friary    								<--->  noun+C2    
front    								<--->  noun+C2    
gable    								<--->  noun+C2    
gallery    								<--->  noun+A2    
garage    								<--->  noun+B1    
gargoyle    								<--->  noun+C2    
gasometer    								<--->  noun+C2    
gated community    								<--->  noun+C2    
gazebo    								<--->  noun+C2    
Georgian    								<--->  adjective+C2    
girder    								<--->  noun+C2    
glass    								<--->  noun+A1    
glasshouse    								<--->  noun+C2    
glaze    								<--->  verb+C2    
Gothic    								<--->  adjective+C2    
Gothic    								<--->  noun+C2    
grand    								<--->  adjective+B2    
Grecian    								<--->  adjective+C2    
greenfield    								<--->  adjective+C2    
greenhouse    								<--->  noun+B2    
green wall    								<--->  noun+C1    
ground floor    								<--->  noun+A2    
ground plan    								<--->  noun+C1    
guest house    								<--->  noun+C1    
gurdwara    								<--->  noun+C2    
gut    								<--->  verb+C2    
gutter    								<--->  noun+C2    
guttering    								<--->  noun+C2    
half-timbered    								<--->  adjective+C2    
hall    								<--->  noun+B1    
hall of residence    								<--->  noun+B2    
handy    								<--->  adjective+C1    
hangar    								<--->  noun+C2    
HDB    								<--->  noun+C2    
hermitage    								<--->  noun+C2    
high-rise    								<--->  noun+C1    
high-rise    								<--->  adjective+C1    
hod    								<--->  noun+C2    
home    								<--->  noun+A2    
hospice    								<--->  noun+C2    
hospital    								<--->  noun+A1    
hostel    								<--->  noun+B1    
hotel    								<--->  noun+A1    
hothouse    								<--->  noun+C2    
house    								<--->  noun+A1    
hovel    								<--->  noun+C2    
hut    								<--->  noun+B2    
igloo    								<--->  noun+C1    
impressive    								<--->  adjective+B1    
indoor    								<--->  adjective+B1    
indoors    								<--->   <--> adverb+B1    
inlay    								<--->  verb+C2    
inlay    								<--->  noun+C2    
inn    								<--->  noun+C1    
inscription    								<--->  noun+C2    
insulated    								<--->  adjective+C1    
insulation    								<--->  noun+C2    
interior    								<--->  adjective+C1    
ionic    								<--->  adjective+C2    
isolated    								<--->  adjective+B2    
Italianate    								<--->  adjective+C2    
joist    								<--->  noun+C2    
Kaaba    								<--->  noun+C2    
keystone    								<--->  noun+C2    
kiosk    								<--->  noun+C1    
knock down    								<--->  phrasal verb+B2
knock together    								<--->  phrasal verb+C2
lab    								<--->  noun+A2    
ladder    								<--->  noun+B2    
landing    								<--->  noun+C1    
landmark    								<--->  noun+B2    
layout    								<--->  noun+C1    
leaded    								<--->  adjective+C2    
leafy    								<--->  adjective+C2    
lean-to    								<--->  noun+C2    
leisure centre    								<--->  noun+B2    
level    								<--->  adjective+B1    
level    								<--->  verb+B2    
library    								<--->  noun+A1    
lift    								<--->  noun+A2    
lighthouse    								<--->  noun+C1    
lintel    								<--->  noun+C2    
listed building    								<--->  noun+C2    
lobby    								<--->  noun+C1    
location    								<--->  noun+B1    
lock    								<--->  noun+A2    
lodge    								<--->  noun+C2    
loft    								<--->  noun+C1    
lofty    								<--->  adjective+C2    
loggia    								<--->  noun+C2    
luxury    								<--->  adjective+B1    
maintain    								<--->  verb+B2    
mall    								<--->  noun+B1    
manor    								<--->  noun+C1    
mansion    								<--->  noun+C1    
mantelpiece    								<--->  noun+C2    
marble    								<--->  noun+C1    
masjid    								<--->  noun+C2    
masonry    								<--->  noun+C2    
mediaeval    								<--->  adjective+B2    
medieval    								<--->  adjective+C1    
meeting house    								<--->  noun+C2    
metropolitan    								<--->  adjective+C1    
mill    								<--->  noun+C1    
minaret    								<--->  noun+C2    
moat    								<--->  noun+C2    
moated    								<--->  adjective+C2    
mock    								<--->  adjective+C2    
model home    								<--->  noun+C1    
modern    								<--->  adjective+A1    
modernism    								<--->  noun+C1    
monastery    								<--->  noun+C1    
monument    								<--->  noun+B2    
morgue    								<--->  noun+C2    
mortar    								<--->  noun+C2    
mortuary    								<--->  noun+C2    
mosque    								<--->  noun+B2    
motel    								<--->  noun+C1    
motor lodge    								<--->  noun+C2    
motte-and-bailey castle    								<--->  noun+C2    
movie theater    								<--->  noun+A1    
multi-storey car park    								<--->  noun+C1    
municipal    								<--->  adjective+C1    
museum    								<--->  noun+A1    
narthex    								<--->  noun+C2    
